Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items
CBM-702,0.2416404857383145,0.09076235293868339,3.850769230769231,0.6519627171973752,0.10403599999999999,0.18581584494690792,26
CBP-707,0.26024802232574695,0.07546932068549399,4.097407407407407,0.5171266218441503,0.0687076923076923,0.11704235788150177,27
CBS-711,0.23998513924192688,0.10467195990129882,3.9008695652173913,0.6692323488586703,0.056031818181818176,0.0872501788038208,23
CBW-715,0.2541301720331512,0.08422094131298681,4.024444444444445,0.5002143331462697,0.07261764705882352,0.1189649435511052,18
CCB-720,0.2573094036843511,0.08574101556309764,3.993846153846154,0.7189174554093869,0.03341666666666667,0.07781096946894422,13
CCC-721,0.21360763033398317,0.08509375267401936,4.205333333333333,0.5669198314030788,0.05007857142857143,0.09995769242397143,15
CCD-722,0.22908128202971126,0.09188513164665321,3.91,0.6057109164326774,0.05039285714285714,0.09503562267234102,29
CCF-724,0.2622932972790998,0.07269908322769773,4.269444444444444,0.50453790415788,0.10552941176470589,0.18186164646753405,18
CCH-726,0.21737056545472805,0.08500598374836475,3.887272727272727,0.6653404557652586,0.06146666666666666,0.0928067634029618,22
CCL-730,0.25613235755881636,0.11316998117859506,4.115909090909091,0.5720111478343347,0.0545095238095238,0.1513423599153981,22
CCX-744,0.2617344856112687,0.06853463401265955,4.0633333333333335,0.5072068843474149,0.1244235294117647,0.1381204163466238,18
CDG-753,0.2324961335240663,0.09097650605967113,3.6530478260869566,0.9873232029858056,0.05952272727272727,0.08648670105209504,23
CDH-754,0.24933250221099568,0.08564437052470618,4.021538461538461,0.5477050020136475,0.15183333333333335,0.1643728595897053,13
CDM-759,0.2458993957136977,0.12399391575479687,3.8263157894736843,0.7742466627224444,0.09506666666666666,0.17108326490166054,19
CDR-764,0.2747094717252492,0.09640030765562317,3.807777777777778,0.5772913991019823,0.03341764705882353,0.07450019492670906,18
CDU-767,0.2053836886494164,0.09405435677343334,4.046842105263158,0.6635766105949297,0.036194444444444446,0.08363768832587815,19
SFZ-149,0.23888087374169656,0.09131171865026466,3.960526315789474,0.5623213166490265,0.11162777777777778,0.11890709574411722,19
SGO-159,0.25497379783944807,0.08466394250709439,3.8985294117647062,0.651441908165874,0.061036363636363646,0.10022546089374514,34
SIU-211,0.2488699199308864,0.09324671551178108,3.9752173913043483,0.6432083613009324,0.10107272727272726,0.13586369283330638,23
SIZ-390,0.25333475217986556,0.08688276325797659,3.725888235294118,1.1568617732265776,0.1077,0.12158704974900356,17
SKE-234,0.2265941802546756,0.09431825480554727,3.98,0.5605423198186665,0.09181538461538462,0.09874734099633344,27
SMK-401,0.22950792205344756,0.060701541647690566,3.989565217391304,0.5663477751095537,0.11889545454545454,0.17719970030414495,23
SNI-300,0.26049951388025516,0.096606003847997,3.9955555555555557,0.6039986581814296,0.1352,0.11995308457893028,18
SNR-308,0.3359896886717065,0.09298299165062238,3.9725,0.587134283334457,0.14195333333333332,0.16202717967174812,16
SNT-310,0.2507601612452004,0.08625208276827974,3.882222222222222,0.66120131540037,0.08898076923076922,0.10941038714575785,27
SNV-312,0.2083448343982525,0.06583856147517278,4.135555555555555,0.5554989513647351,0.05175882352941177,0.09968777544678893,18
SNY-315,0.24034146436853582,0.08593032195848892,3.9875,0.6219144889604578,0.08603157894736842,0.1247109282061323,20
SOA-317,0.19404202654528363,0.03906952286674207,3.921666666666667,0.3849891773370606,0.09006,0.12444477891820131,6
SOE-320,0.26552028392846044,0.10572420910736803,4.254615384615384,0.6207604930595934,0.039766666666666665,0.10114469683067766,13
SOQ-329,0.21834993091470062,0.07161700498230356,3.966521739130435,0.6387388760508131,0.12327272727272728,0.13815705411498758,23
SOX-335,0.2488220157067471,0.07367586284485166,3.632727272727273,0.7948218782732507,0.176,0.15943151089626753,11
SPA-338,0.19352026468526362,0.06856030795252967,3.848823529411765,0.6873670994539708,0.07774375,0.10085219527440475,17
SPC-340,0.2636693703341119,0.0673595566630462,4.11421052631579,0.5876253132498035,0.07837222222222223,0.09107733498358643,19
SPH-344,0.1563612818666366,0.07222984119701166,4.212,0.7588558639308405,0.06594444444444444,0.10233672497093982,10
SPL-436,0.24455229491238845,0.0849723650325892,4.007499999999999,0.7520239357892805,0.09338666666666667,0.10812987473184184,16
SPV-450,0.22125365997898458,0.09865270332784273,4.007894736842106,0.7027531489108343,0.0358,0.08483584148224145,19
SPX-452,0.2790504614983418,0.07221143565938086,3.9523809523809526,0.6901732011742033,0.062154999999999995,0.10451062134388166,21
SRF-483,0.25589748825073244,0.08683566304885518,4.18875,0.5842017345632129,0.051513333333333335,0.15275885228811112,16
SRR-498,0.22487564684312028,0.0719500087688599,4.194117647058824,0.45843563920589525,0.05424375,0.11974967205939786,17
SSG-520,0.2569645898524574,0.0969788674759184,4.082857142857143,0.6049847877480833,0.05007692307692308,0.09569919151387989,14
SSZ-539,0.1983191404212199,0.08175621878936437,4.193076923076923,0.7208372980474931,0.029124999999999998,0.06786419761687172,13
SUG-544,0.1998941411622815,0.06548252969413033,4.175714285714286,0.519625816343827,0.07845384615384615,0.10692180643960189,14
SUT-556,0.22900313556897403,0.07276323241157451,4.21,0.5154193854106989,0.0103,0.038164905345094195,15
SUV-558,0.21390614295624982,0.0950825514357141,3.9566666666666666,0.44809400274285927,0.07177647058823529,0.08973469597521745,18
SVA-563,0.22234403593565122,0.10500121103637254,3.8335,0.7252678271181147,0.0554,0.10309661057043103,20
SVH-570,0.21985407564606352,0.0947492653085074,4.010714285714285,0.518970345761894,0.0791923076923077,0.1223835600447657,14
SVY-587,0.20535943377848817,0.07658673361028952,3.9575,0.5849501403253671,0.041986666666666665,0.0731037117160727,16
SZA-781,0.2602630911087964,0.08455714229424298,4.046875,0.5081957464074902,0.06007333333333333,0.10847837484735752,16
