"","Subject","Group","Fluency_Item","Switch_Value","Switch_Method","domain","dimension","structure","alpha","method","param1","param2","param3","full_method","Cluster_Number","Switch","Switch_Number","row_id","fluency_score","semantic","phonological","frequency"
"1619","CCD-722","NH","steak",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Switch Trial",5,19,44,0.435904265008162,0.25,3.97
"1620","CCD-722","NH","lobster",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,20,44,0.78212926773378,0.1667,3.65
"1621","CCD-722","NH","crab",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,21,44,0.711545333631599,1e-04,3.76
"1622","CCD-722","NH","shrimp",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,22,44,0.678950580825234,0.2,3.79
"1623","CCD-722","NH","biscuits",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,23,44,0.641975048868591,1e-04,3.6
"1624","CCD-722","NH","cucumbers",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,24,44,0.774611985000665,0.25,3.04
"1625","CCD-722","NH","gravy",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,25,44,0.887809965532583,1e-04,3.48
"1626","CCD-722","NH","sausage",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,26,44,0.788284343094743,0.1429,3.8
"1627","CCD-722","NH","beef",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,27,44,0.791068360612618,1e-04,4.29
"1628","CCD-722","NH","ham",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,28,44,0.806127744852956,1e-04,4.12
"1629","CCD-722","NH","mushrooms",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,29,44,0.740968767197283,0.1429,3.71
"1630","CCD-722","NH","onions",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,30,44,0.877865845492977,0.2857,3.78
"1631","CCD-722","NH","peppers",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",6,"Within Cluster Transition",NA,31,44,0.905281045225994,0.125,3.66
"1632","CCD-722","NH","water",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",7,"Switch Trial",6,32,44,0.583056638439363,0.125,5.52
"1633","CCD-722","NH","sprite",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",8,"Switch Trial",7,33,44,0.395982044380525,1e-04,3.19
"1634","CCD-722","NH","macaroni",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",9,"Switch Trial",8,34,44,0.313797235107487,1e-04,3.11
"1635","CCD-722","NH","potatoes",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",9,"Within Cluster Transition",NA,35,44,0.723234460625927,0.3636,4.09
"1636","CCD-722","NH","mayonnaise",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",9,"Within Cluster Transition",NA,36,44,0.767009868216649,0.2727,3.24
"1637","CCD-722","NH","pastry",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",9,"Within Cluster Transition",NA,37,44,0.790536539328695,0.1667,3.53
"1638","CCD-722","NH","sauce",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",9,"Within Cluster Transition",NA,38,44,0.682973284925355,0.5,4.3
"1639","CCD-722","NH","sausage",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",9,"Within Cluster Transition",NA,39,44,0.721478908734239,0.2857,3.8
"1640","CCD-722","NH","sauce",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",9,"Within Cluster Transition",NA,40,44,0.721478908734239,0.2857,4.3
"1641","CCD-722","NH","chips",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",10,"Switch Trial",9,41,44,0.493720333920315,0.3,4.21
"1642","CCD-722","NH","peppers",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",10,"Within Cluster Transition",NA,42,44,0.654872452495994,1e-04,3.66
"1643","CCD-722","NH","rice",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0","foods","50","blended","0.6","multimodaldelta","alpha=0.9","rise=0.5","fall=1.0","multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",10,"Within Cluster Transition",NA,43,44,0.818428945397051,1e-04,4.55
"1644","CCX-744","NH","potatoes",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",1,"Within Cluster Transition",NA,1,22,0.692790160663894,0.0909,4.09
"1645","CCX-744","NH","soda",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",1,"Within Cluster Transition",NA,2,22,0.629576389055778,0.1818,4.04
"1646","CCX-744","NH","grapes",1,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",2,"Switch Trial",1,3,22,0.451103126839566,0.1429,3.73
"1647","CCX-744","NH","fish",1,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",3,"Switch Trial",2,4,22,0.536256564467264,1e-04,4.9
"1648","CCX-744","NH","chicken",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",3,"Within Cluster Transition",NA,5,22,0.626679482545316,0.2,4.63
"1649","CCX-744","NH","pears",1,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",4,"Switch Trial",3,6,22,0.549958256636229,0.1429,3.16
"1650","CCX-744","NH","apples",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",4,"Within Cluster Transition",NA,7,22,0.720391359876667,0.4,3.96
"1651","CCX-744","NH","bananas",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",4,"Within Cluster Transition",NA,8,22,0.781206230183673,0.2857,3.7
"1652","CCX-744","NH","turkey",1,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",5,"Switch Trial",4,9,22,0.597381645895722,1e-04,4.56
"1653","CCX-744","NH","dressing",1,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",6,"Switch Trial",5,10,22,0.242431046942472,1e-04,4.17
"1654","CCX-744","NH","ham",1,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",7,"Switch Trial",6,11,22,0.508957919637418,1e-04,4.12
"1655","CCX-744","NH","salad",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",7,"Within Cluster Transition",NA,12,22,0.744036288501099,0.2,4.15
"1656","CCX-744","NH","candy",1,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",8,"Switch Trial",7,13,22,0.592576605113607,0.1111,4.29
"1657","CCX-744","NH","lemons",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",8,"Within Cluster Transition",NA,14,22,0.721175740088988,0.2222,3.29
"1658","CCX-744","NH","oranges",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",8,"Within Cluster Transition",NA,15,22,0.85138633400827,0.2857,3.52
"1659","CCX-744","NH","dessert",1,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",9,"Switch Trial",8,16,22,0.726375918862005,1e-04,3.83
"1660","CCX-744","NH","fruit",1,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",10,"Switch Trial",9,17,22,0.664458253064521,1e-04,4.57
"1661","CCX-744","NH","potatoes",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",10,"Within Cluster Transition",NA,18,22,0.688474104427833,0.1818,4.09
"1662","CCX-744","NH","pie",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",10,"Within Cluster Transition",NA,19,22,0.737515692022284,0.2727,4.19
"1663","CCX-744","NH","potatoes",0,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",10,"Within Cluster Transition",NA,20,22,0.737515692022284,0.2727,4.09
"1664","CCX-744","NH","dairy",1,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.4","rise=1.0","fall=0.5","multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",11,"Switch Trial",10,21,22,0.545060274874892,1e-04,4.09
"1665","CDG-753","NH","pepper",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",2,"Switch Trial",1,1,32,0.57683597560953,1e-04,4.14
"1666","CDG-753","NH","fruit",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",3,"Switch Trial",2,2,32,0.530844914042564,1e-04,4.57
"1667","CDG-753","NH","gravy",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",4,"Switch Trial",3,3,32,0.626050619123388,0.125,3.48
"1668","CDG-753","NH","peanuts",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",5,"Switch Trial",4,4,32,0.688646218316387,1e-04,3.52
"1669","CDG-753","NH","bread",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",6,"Switch Trial",5,5,32,0.625453229343944,0.1111,4.5
"1670","CDG-753","NH","bark",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",7,"Switch Trial",6,6,32,0.450649129887506,0.1,3.85
"1671","CDG-753","NH","soda",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",8,"Switch Trial",7,7,32,0.356452722005831,0.1429,4.04
"1672","CDG-753","NH","water",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",8,"Within Cluster Transition",NA,8,32,0.727208280472571,1e-04,5.52
"1673","CDG-753","NH","brownies",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",9,"Switch Trial",8,9,32,0.456786968946926,1e-04,3.19
"1674","CDG-753","NH","cookies",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",9,"Within Cluster Transition",NA,10,32,0.639353350529283,0.3333,4.12
"1675","CDG-753","NH","chocolate",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",9,"Within Cluster Transition",NA,11,32,0.744697284859531,0.1667,4.49
"1676","CDG-753","NH","milk",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",10,"Switch Trial",9,12,32,0.762849947105796,1e-04,4.66
"1677","CDG-753","NH","lemonade",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",11,"Switch Trial",10,13,32,0.743045498168509,1e-04,3.44
"1678","CDG-753","NH","noodles",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",12,"Switch Trial",11,14,32,0.809204673524788,1e-04,3.7
"1679","CDG-753","NH","tomatoes",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",12,"Within Cluster Transition",NA,15,32,0.900466658765422,0.1429,3.9
"1680","CDG-753","NH","peppers",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",12,"Within Cluster Transition",NA,16,32,0.934259731136026,0.125,3.66
"1681","CDG-753","NH","celery",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",12,"Within Cluster Transition",NA,17,32,0.906381338822311,0.25,3.32
"1682","CDG-753","NH","jelly",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",12,"Within Cluster Transition",NA,18,32,0.774819638086689,0.6,3.77
"1683","CDG-753","NH","plums",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",13,"Switch Trial",12,19,32,0.671539671098975,1e-04,2.97
"1684","CDG-753","NH","limes",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",13,"Within Cluster Transition",NA,20,32,0.615972143069595,0.6,2.85
"1685","CDG-753","NH","lemons",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",13,"Within Cluster Transition",NA,21,32,0.595718765255922,0.5,3.29
"1686","CDG-753","NH","jelly",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",13,"Within Cluster Transition",NA,22,32,0.798572140226253,0.1667,3.77
"1687","CDG-753","NH","juice",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",13,"Within Cluster Transition",NA,23,32,0.753686315125984,0.125,4.36
"1688","CDG-753","NH","macaroni",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",13,"Within Cluster Transition",NA,24,32,0.67515129107205,0.2222,3.11
"1689","CDG-753","NH","fruit",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",14,"Switch Trial",13,25,32,0.515864882203503,1e-04,4.57
"1690","CDG-753","NH","juice",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",14,"Within Cluster Transition",NA,26,32,0.699766157125441,0.125,4.36
"1691","CDG-753","NH","pastry",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",15,"Switch Trial",14,27,32,0.625582213855359,1e-04,3.53
"1692","CDG-753","NH","peanuts",0,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",15,"Within Cluster Transition",NA,28,32,0.718423350438835,0.2222,3.52
"1693","CDG-753","NH","beer",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",16,"Switch Trial",15,29,32,0.557558875734259,0.2222,4.7
"1694","CDG-753","NH","noodles",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",17,"Switch Trial",16,30,32,0.720982349544811,1e-04,3.7
"1695","CDG-753","NH","fruit",1,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5","foods","50","blended","0.6","multimodaldelta","alpha=0.6","rise=1.0","fall=0.5","multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",18,"Switch Trial",17,31,32,0.612434193453147,0.125,4.57
"1696","CDM-759","NH","pie",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",1,"Within Cluster Transition",NA,1,31,0.668004575443353,0.25,4.19
"1697","CDM-759","NH","bread",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",1,"Within Cluster Transition",NA,2,31,0.690796658261002,0.1111,4.5
"1698","CDM-759","NH","melon",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",2,"Switch Trial",1,3,31,0.468052843493628,1e-04,3.32
"1699","CDM-759","NH","cheese",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",3,"Switch Trial",2,4,31,0.638944677929039,1e-04,4.57
"1700","CDM-759","NH","chocolate",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",3,"Within Cluster Transition",NA,5,31,0.728202707679126,0.1333,4.49
"1701","CDM-759","NH","dessert",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",3,"Within Cluster Transition",NA,6,31,0.753519547097335,0.1333,3.83
"1702","CDM-759","NH","pie",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",3,"Within Cluster Transition",NA,7,31,0.718134422875595,0.1667,4.19
"1703","CDM-759","NH","chips",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",3,"Within Cluster Transition",NA,8,31,0.554629603858124,0.1429,4.21
"1704","CDM-759","NH","sausage",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",3,"Within Cluster Transition",NA,9,31,0.680545901753026,0.2143,3.8
"1705","CDM-759","NH","dessert",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",4,"Switch Trial",3,10,31,0.660595299563783,1e-04,3.83
"1706","CDM-759","NH","soda",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",4,"Within Cluster Transition",NA,11,31,0.706600538423383,0.0833,4.04
