Word1,Word2,Value
herring,insect,1
herring,insects,1
herring,jack,0
herring,jackal,0
herring,jackass,0
herring,jackdaw,1
herring,jaguar,0
herring,jay,0
herring,jellyfish,1
herring,jockey,0
herring,kangaroo,0
herring,kelpie,0
herring,kiang,1
herring,kid,0
herring,killer,0
herring,kingfisher,1
herring,kite,0
herring,kitten,0
herring,kittens,1
herring,kitty,0
herring,lab,0
herring,labrador,0
herring,ladybird,1
herring,ladybug,0
herring,lamb,1
herring,lambs,1
herring,lark,0
herring,larva,1
herring,larvae,1
herring,leech,1
herring,lemming,1
herring,leopard,1
herring,leopards,1
herring,lice,1
herring,linnet,1
herring,lion,0
herring,lioness,0
herring,lions,0
herring,lizard,1
herring,lizards,1
herring,llama,0
herring,loach,0
herring,lobster,1
herring,lobsters,1
herring,locust,1
herring,loon,0
herring,louse,0
herring,lynx,0
herring,mackerel,1
herring,maggot,1
herring,magpie,0
herring,maltese,1
herring,mammoth,1
herring,man,0
herring,mare,0
herring,mares,1
herring,marmot,1
herring,marten,1
herring,mastiff,0
herring,mastodon,0
herring,medusa,0
herring,merlin,0
herring,mice,1
herring,microbe,0
herring,midge,1
herring,mink,1
herring,minnow,1
herring,minx,0
herring,mite,1
herring,mites,1
herring,moccasin,1
herring,mole,0
herring,mollusk,1
herring,molly,0
herring,mongoose,1
herring,mongrel,1
herring,monitor,0
herring,monkey,0
herring,monkeys,0
herring,monster,0
herring,moose,1
herring,moray,0
herring,mosquito,1
herring,moth,1
herring,moths,0
herring,mouse,1
herring,mule,0
herring,mules,0
herring,mullet,1
herring,muskrat,1
herring,mussel,1
herring,mussels,1
herring,mustang,0
herring,narwhale,0
herring,nautilus,0
herring,newfoundland,1
herring,newt,0
herring,nightingale,0
herring,nuthatch,0
herring,orang,1
herring,oriole,1
herring,oscar,0
herring,ostrich,1
herring,ostriches,1
herring,otter,1
herring,owl,0
herring,owls,0
herring,ox,0
herring,oxen,1
herring,oyster,1
herring,oysters,1
herring,panther,0
herring,papillon,0
herring,parakeet,1
herring,parrot,1
herring,partridge,1
herring,peacock,1
herring,pegasus,1
herring,pelican,0
herring,penguin,0
herring,perch,1
herring,peregrine,0
herring,persian,0
herring,person,0
herring,pest,0
herring,pests,0
herring,pet,0
herring,pets,0
herring,pewee,1
herring,pheasant,1
herring,phoenix,0
herring,pig,1
herring,pigeon,1
herring,piggy,0
herring,pigs,1
herring,pike,0
herring,plover,1
herring,pointer,0
herring,polar,0
herring,pollock,1
herring,ponies,0
herring,pony,0
herring,poodle,1
herring,porcupine,1
herring,pork,1
herring,porpoise,1
herring,possum,0
herring,poultry,0
herring,primate,0
herring,ptarmigan,1
herring,puffin,1
herring,pug,1
herring,pullet,0
herring,puma,1
herring,pup,1
herring,puppies,1
herring,puppy,0
herring,puss,1
herring,quail,1
herring,rabbit,0
herring,ragamuffin,1
herring,ram,0
herring,rat,0
herring,rattler,0
herring,rattlesnake,1
herring,raven,0
herring,ray,0
herring,redbird,0
herring,redbreast,1
herring,redtail,1
herring,reindeer,1
herring,reptile,0
herring,reptiles,0
herring,rhinoceros,1
herring,roach,1
herring,robin,0
herring,rodents,0
herring,roe,1
herring,rook,0
herring,rooster,1
herring,sable,0
herring,salamander,1
herring,salmon,1
herring,sardine,0
herring,sardines,0
herring,scorpion,1
herring,scorpions,1
herring,seal,0
herring,serpent,0
herring,shad,1
herring,shark,1
herring,sharks,1
herring,sheep,0
herring,shellfish,1
herring,shepherd,0
herring,shrew,0
herring,shrimp,1
herring,siamese,0
herring,siberian,0
herring,silkworm,0
herring,skate,0
herring,skunk,0
herring,skylark,1
herring,sloth,0
herring,slug,0
herring,smelt,1
herring,snail,1
herring,snake,0
herring,snakes,0
herring,snapper,0
herring,snipe,1
herring,sow,1
herring,spaniel,1
herring,sparrow,1
herring,spider,0
herring,spiders,0
herring,sponge,1
herring,sprat,0
herring,squab,1
herring,squirrel,1
herring,stag,0
herring,stallion,1
herring,stallions,1
herring,starfish,1
herring,starling,0
herring,steed,0
herring,steer,0
herring,stork,1
herring,sturgeon,1
herring,sunfish,1
herring,swallow,1
herring,swan,1
herring,swift,0
herring,swine,1
herring,tabby,0
herring,tadpole,1
herring,takin,0
herring,tanager,1
herring,tang,0
herring,tentacle,0
herring,tern,0
herring,terrier,0
herring,thoroughbred,0
herring,thrush,1
herring,tick,0
herring,tiger,0
herring,tigers,1
herring,titmouse,1
herring,toad,0
herring,tortoise,1
herring,tortuga,0
herring,triggerfish,1
herring,trotter,1
herring,trout,1
herring,trumpeter,0
herring,tunny,1
herring,turbot,1
herring,turkey,0
herring,turtle,1
herring,turtles,1
herring,unicorn,0
herring,urchin,0
herring,veal,1
herring,vermin,1
herring,viper,1
herring,vulture,0
herring,walrus,0
herring,warbler,1
herring,wasp,0
herring,wasps,1
herring,waterfowl,1
herring,weasel,1
herring,whale,1
herring,whales,1
herring,whelp,1
herring,whiff,1
herring,whitefish,1
herring,whiting,1
herring,wildcat,0
herring,winkle,0
herring,wolf,0
herring,wolfhound,0
herring,wolverine,1
herring,wolves,0
herring,woman,0
herring,woodchuck,0
herring,woodcock,1
herring,woodpecker,1
herring,worm,0
herring,wren,0
herring,yak,0
herring,yellowlegs,1
herring,zebra,0
hippopotamus,hog,1
hippopotamus,hogs,0
hippopotamus,hoopoe,1
hippopotamus,horse,0
hippopotamus,horseman,0
hippopotamus,horses,0
hippopotamus,hound,1
hippopotamus,human,0
hippopotamus,huntsman,1
hippopotamus,husky,0
hippopotamus,hydra,1
hippopotamus,hyena,1
hippopotamus,hyenas,1
hippopotamus,ibex,1
hippopotamus,insect,1
hippopotamus,insects,1
hippopotamus,jack,0
hippopotamus,jackal,1
hippopotamus,jackass,1
hippopotamus,jackdaw,1
hippopotamus,jaguar,1
hippopotamus,jay,0
hippopotamus,jellyfish,1
hippopotamus,jockey,0
hippopotamus,kangaroo,1
hippopotamus,kelpie,0
hippopotamus,kiang,1
hippopotamus,kid,0
hippopotamus,killer,1
hippopotamus,kingfisher,1
hippopotamus,kite,1
hippopotamus,kitten,0
hippopotamus,kittens,0
hippopotamus,kitty,0
hippopotamus,lab,0
hippopotamus,labrador,1
hippopotamus,ladybird,0
hippopotamus,ladybug,0
hippopotamus,lamb,0
hippopotamus,lambs,0
hippopotamus,lark,0
hippopotamus,larva,1
hippopotamus,larvae,1
hippopotamus,leech,1
hippopotamus,lemming,1
hippopotamus,leopard,1
hippopotamus,leopards,1
hippopotamus,lice,1
hippopotamus,linnet,0
hippopotamus,lion,1
hippopotamus,lioness,0
hippopotamus,lions,1
hippopotamus,lizard,1
hippopotamus,lizards,1
hippopotamus,llama,1
hippopotamus,loach,0
hippopotamus,lobster,1
hippopotamus,lobsters,1
hippopotamus,locust,1
hippopotamus,loon,0
hippopotamus,louse,0
hippopotamus,lynx,1
hippopotamus,mackerel,0
hippopotamus,maggot,1
hippopotamus,magpie,0
hippopotamus,maltese,1
hippopotamus,mammoth,1
hippopotamus,man,0
hippopotamus,mare,0
hippopotamus,mares,1
hippopotamus,marmot,0
hippopotamus,marten,1
hippopotamus,mastiff,1
hippopotamus,mastodon,1
hippopotamus,medusa,1
hippopotamus,merlin,1
hippopotamus,mice,0
hippopotamus,microbe,0
hippopotamus,midge,1
hippopotamus,mink,1
hippopotamus,minnow,1
hippopotamus,minx,0
hippopotamus,mite,0
hippopotamus,mites,1
hippopotamus,moccasin,1
hippopotamus,mole,0
hippopotamus,mollusk,1
hippopotamus,molly,0
hippopotamus,mongoose,1
hippopotamus,mongrel,1
hippopotamus,monitor,0
hippopotamus,monkey,1
hippopotamus,monkeys,1
hippopotamus,monster,1
hippopotamus,moose,1
hippopotamus,moray,0
hippopotamus,mosquito,1
hippopotamus,moth,1
hippopotamus,moths,0
hippopotamus,mouse,0
hippopotamus,mule,0
hippopotamus,mules,1
hippopotamus,mullet,0
hippopotamus,muskrat,0
hippopotamus,mussel,1
hippopotamus,mussels,1
hippopotamus,mustang,0
hippopotamus,narwhale,1
hippopotamus,nautilus,0
hippopotamus,newfoundland,1
hippopotamus,newt,0
hippopotamus,nightingale,0
hippopotamus,nuthatch,0
hippopotamus,orang,1
hippopotamus,oriole,1
hippopotamus,oscar,0
hippopotamus,ostrich,1
hippopotamus,ostriches,1
hippopotamus,otter,1
hippopotamus,owl,1
hippopotamus,owls,0
hippopotamus,ox,1
hippopotamus,oxen,1
hippopotamus,oyster,0
hippopotamus,oysters,0
hippopotamus,panther,1
hippopotamus,papillon,0
hippopotamus,parakeet,1
hippopotamus,parrot,0
hippopotamus,partridge,1
hippopotamus,peacock,1
hippopotamus,pegasus,1
hippopotamus,pelican,1
hippopotamus,penguin,1
hippopotamus,perch,1
hippopotamus,peregrine,0
hippopotamus,persian,1
hippopotamus,person,0
hippopotamus,pest,0
hippopotamus,pests,0
hippopotamus,pet,0
hippopotamus,pets,0
hippopotamus,pewee,0
hippopotamus,pheasant,1
hippopotamus,phoenix,0
hippopotamus,pig,1
hippopotamus,pigeon,1
hippopotamus,piggy,0
hippopotamus,pigs,0
hippopotamus,pike,1
hippopotamus,plover,1
hippopotamus,pointer,0
hippopotamus,polar,0
hippopotamus,pollock,1
hippopotamus,ponies,0
hippopotamus,pony,0
hippopotamus,poodle,0
hippopotamus,porcupine,1
hippopotamus,pork,0
hippopotamus,porpoise,1
hippopotamus,possum,0
hippopotamus,poultry,0
hippopotamus,primate,0
hippopotamus,ptarmigan,1
hippopotamus,puffin,0
hippopotamus,pug,0
hippopotamus,pullet,0
hippopotamus,puma,1
hippopotamus,pup,0
hippopotamus,puppies,0
hippopotamus,puppy,0
hippopotamus,puss,0
hippopotamus,quail,1
hippopotamus,rabbit,0
hippopotamus,ragamuffin,0
hippopotamus,ram,1
hippopotamus,rat,0
hippopotamus,rattler,0
hippopotamus,rattlesnake,1
hippopotamus,raven,1
hippopotamus,ray,0
hippopotamus,redbird,0
hippopotamus,redbreast,1
hippopotamus,redtail,1
hippopotamus,reindeer,1
hippopotamus,reptile,1
hippopotamus,reptiles,1
hippopotamus,rhinoceros,1
hippopotamus,roach,1
hippopotamus,robin,0
hippopotamus,rodents,0
hippopotamus,roe,1
hippopotamus,rook,0
hippopotamus,rooster,0
hippopotamus,sable,1
hippopotamus,salamander,1
hippopotamus,salmon,1
hippopotamus,sardine,0
hippopotamus,sardines,0
hippopotamus,scorpion,1
hippopotamus,scorpions,1
hippopotamus,seal,0
hippopotamus,serpent,1
hippopotamus,shad,0
hippopotamus,shark,1
hippopotamus,sharks,1
hippopotamus,sheep,1
hippopotamus,shellfish,1
hippopotamus,shepherd,0
hippopotamus,shrew,0
hippopotamus,shrimp,0
hippopotamus,siamese,1
hippopotamus,siberian,1
hippopotamus,silkworm,0
hippopotamus,skate,0
hippopotamus,skunk,0
hippopotamus,skylark,0
hippopotamus,sloth,0
hippopotamus,slug,0
hippopotamus,smelt,0
hippopotamus,snail,1
hippopotamus,snake,1
hippopotamus,snakes,1
hippopotamus,snapper,0
hippopotamus,snipe,1
hippopotamus,sow,0
hippopotamus,spaniel,0
hippopotamus,sparrow,1
hippopotamus,spider,1
hippopotamus,spiders,1
hippopotamus,sponge,0
hippopotamus,sprat,0
hippopotamus,squab,0
hippopotamus,squirrel,1
hippopotamus,stag,1
hippopotamus,stallion,1
hippopotamus,stallions,1
hippopotamus,starfish,1
hippopotamus,starling,0
hippopotamus,steed,1
hippopotamus,steer,0
hippopotamus,stork,1
hippopotamus,sturgeon,0
hippopotamus,sunfish,1
hippopotamus,swallow,1
hippopotamus,swan,1
hippopotamus,swift,0
hippopotamus,swine,1
hippopotamus,tabby,0
hippopotamus,tadpole,0
hippopotamus,takin,0
hippopotamus,tanager,0
hippopotamus,tang,0
hippopotamus,tentacle,1
hippopotamus,tern,0
hippopotamus,terrier,1
hippopotamus,thoroughbred,0
hippopotamus,thrush,1
hippopotamus,tick,0
hippopotamus,tiger,1
hippopotamus,tigers,1
hippopotamus,titmouse,0
hippopotamus,toad,1
hippopotamus,tortoise,1
hippopotamus,tortuga,1
hippopotamus,triggerfish,1
hippopotamus,trotter,0
hippopotamus,trout,1
hippopotamus,trumpeter,0
hippopotamus,tunny,0
hippopotamus,turbot,1
hippopotamus,turkey,1
hippopotamus,turtle,1
hippopotamus,turtles,1
hippopotamus,unicorn,1
hippopotamus,urchin,0
hippopotamus,veal,0
hippopotamus,vermin,1
hippopotamus,viper,1
hippopotamus,vulture,1
hippopotamus,walrus,1
hippopotamus,warbler,1
hippopotamus,wasp,1
hippopotamus,wasps,0
hippopotamus,waterfowl,1
hippopotamus,weasel,1
hippopotamus,whale,1
hippopotamus,whales,1
hippopotamus,whelp,1
hippopotamus,whiff,0
hippopotamus,whitefish,1
hippopotamus,whiting,0
hippopotamus,wildcat,1
hippopotamus,winkle,0
hippopotamus,wolf,1
hippopotamus,wolfhound,1
hippopotamus,wolverine,1
hippopotamus,wolves,1
hippopotamus,woman,0
hippopotamus,woodchuck,0
hippopotamus,woodcock,1
hippopotamus,woodpecker,1
hippopotamus,worm,1
hippopotamus,wren,0
hippopotamus,yak,1
hippopotamus,yellowlegs,1
hippopotamus,zebra,1
hog,hogs,1
hog,hoopoe,1
hog,horse,1
hog,horseman,0
hog,horses,1
hog,hound,1
hog,human,0
hog,huntsman,1
hog,husky,0
hog,hydra,0
hog,hyena,0
hog,hyenas,1
hog,ibex,1
hog,insect,1
hog,insects,1
hog,jack,1
hog,jackal,0
hog,jackass,1
hog,jackdaw,1
hog,jaguar,0
hog,jay,0
hog,jellyfish,1
hog,jockey,0
hog,kangaroo,0
hog,kelpie,0
hog,kiang,1
hog,kid,1
hog,killer,1
hog,kingfisher,1
hog,kite,1
hog,kitten,1
hog,kittens,1
hog,kitty,0
hog,lab,0
hog,labrador,0
hog,ladybird,1
hog,ladybug,0
hog,lamb,1
hog,lambs,1
hog,lark,1
hog,larva,1
hog,larvae,1
hog,leech,1
hog,lemming,1
hog,leopard,1
hog,leopards,1
hog,lice,1
hog,linnet,0
hog,lion,1
hog,lioness,0
hog,lions,1
hog,lizard,1
hog,lizards,1
hog,llama,0
hog,loach,0
hog,lobster,1
hog,lobsters,1
hog,locust,1
hog,loon,0
hog,louse,1
hog,lynx,1
hog,mackerel,1
hog,maggot,1
hog,magpie,1
hog,maltese,0
hog,mammoth,1
hog,man,0
hog,mare,1
hog,mares,1
hog,marmot,1
hog,marten,1
hog,mastiff,1
hog,mastodon,1
hog,medusa,0
hog,merlin,0
hog,mice,1
hog,microbe,0
hog,midge,0
hog,mink,1
hog,minnow,1
hog,minx,0
hog,mite,1
hog,mites,1
hog,moccasin,1
hog,mole,1
hog,mollusk,1
hog,molly,0
hog,mongoose,1
hog,mongrel,1
hog,monitor,0
hog,monkey,1
hog,monkeys,1
hog,monster,0
hog,moose,1
hog,moray,0
hog,mosquito,1
hog,moth,0
hog,moths,1
hog,mouse,1
hog,mule,1
hog,mules,1
hog,mullet,1
hog,muskrat,1
hog,mussel,1
hog,mussels,1
hog,mustang,0
hog,narwhale,0
hog,nautilus,0
hog,newfoundland,1
hog,newt,0
hog,nightingale,0
hog,nuthatch,1
hog,orang,0
hog,oriole,1
hog,oscar,0
hog,ostrich,1
hog,ostriches,1
hog,otter,1
hog,owl,1
hog,owls,1
hog,ox,1
hog,oxen,1
hog,oyster,1
hog,oysters,1
hog,panther,1
hog,papillon,0
hog,parakeet,0
hog,parrot,1
hog,partridge,1
hog,peacock,1
hog,pegasus,0
hog,pelican,0
hog,penguin,0
hog,perch,1
hog,peregrine,0
hog,persian,0
hog,person,0
hog,pest,1
hog,pests,1
hog,pet,0
hog,pets,1
hog,pewee,1
hog,pheasant,1
hog,phoenix,0
hog,pig,1
hog,pigeon,1
hog,piggy,1
hog,pigs,1
hog,pike,1
hog,plover,1
hog,pointer,0
hog,polar,0
hog,pollock,1
hog,ponies,1
hog,pony,0
hog,poodle,1
hog,porcupine,1
hog,pork,1
hog,porpoise,1
hog,possum,1
hog,poultry,1
hog,primate,0
hog,ptarmigan,1
hog,puffin,0
hog,pug,1
hog,pullet,0
hog,puma,1
hog,pup,1
hog,puppies,1
hog,puppy,1
hog,puss,0
hog,quail,1
hog,rabbit,1
hog,ragamuffin,1
hog,ram,1
hog,rat,1
hog,rattler,1
hog,rattlesnake,1
hog,raven,1
hog,ray,0
hog,redbird,1
hog,redbreast,1
hog,redtail,1
hog,reindeer,1
hog,reptile,1
hog,reptiles,1
hog,rhinoceros,1
hog,roach,0
hog,robin,0
hog,rodents,1
hog,roe,1
hog,rook,0
hog,rooster,1
hog,sable,0
hog,salamander,0
hog,salmon,1
hog,sardine,0
hog,sardines,0
hog,scorpion,1
hog,scorpions,1
hog,seal,0
hog,serpent,0
hog,shad,0
hog,shark,0
hog,sharks,0
hog,sheep,1
hog,shellfish,1
hog,shepherd,1
hog,shrew,0
hog,shrimp,1
hog,siamese,1
hog,siberian,0
hog,silkworm,0
hog,skate,0
hog,skunk,1
hog,skylark,1
hog,sloth,0
hog,slug,1
hog,smelt,0
hog,snail,1
hog,snake,1
hog,snakes,1
hog,snapper,0
hog,snipe,1
hog,sow,1
hog,spaniel,1
hog,sparrow,1
hog,spider,1
hog,spiders,1
hog,sponge,0
hog,sprat,0
hog,squab,1
hog,squirrel,1
hog,stag,1
hog,stallion,1
hog,stallions,1
hog,starfish,1
hog,starling,0
hog,steed,0
hog,steer,0
hog,stork,1
hog,sturgeon,1
hog,sunfish,1
hog,swallow,1
hog,swan,0
hog,swift,0
hog,swine,1
hog,tabby,1
hog,tadpole,1
hog,takin,0
hog,tanager,1
hog,tang,0
hog,tentacle,0
hog,tern,0
hog,terrier,1
hog,thoroughbred,1
hog,thrush,1
hog,tick,0
hog,tiger,1
hog,tigers,1
hog,titmouse,1
hog,toad,0
hog,tortoise,1
hog,tortuga,0
hog,triggerfish,1
hog,trotter,1
hog,trout,1
hog,trumpeter,0
hog,tunny,1
hog,turbot,1
hog,turkey,1
hog,turtle,1
hog,turtles,1
hog,unicorn,0
hog,urchin,1
hog,veal,1
hog,vermin,1
hog,viper,1
hog,vulture,1
hog,walrus,1
hog,warbler,1
hog,wasp,0
hog,wasps,1
hog,waterfowl,1
hog,weasel,1
hog,whale,1
hog,whales,1
hog,whelp,1
hog,whiff,0
hog,whitefish,1
hog,whiting,0
hog,wildcat,1
hog,winkle,0
hog,wolf,1
hog,wolfhound,1
hog,wolverine,1
hog,wolves,1
hog,woman,0
hog,woodchuck,1
hog,woodcock,1
hog,woodpecker,1
hog,worm,1
hog,wren,0
hog,yak,0
hog,yellowlegs,1
hog,zebra,1
hogs,hoopoe,0
hogs,horse,0
hogs,horseman,0
hogs,horses,1
hogs,hound,0
hogs,human,0
hogs,huntsman,0
hogs,husky,0
hogs,hydra,0
hogs,hyena,0
hogs,hyenas,1
hogs,ibex,0
hogs,insect,1
hogs,insects,1
hogs,jack,0
hogs,jackal,0
hogs,jackass,0
hogs,jackdaw,1
hogs,jaguar,0
hogs,jay,0
hogs,jellyfish,1
hogs,jockey,0
hogs,kangaroo,0
hogs,kelpie,0
hogs,kiang,1
hogs,kid,1
hogs,killer,0
hogs,kingfisher,0
hogs,kite,0
hogs,kitten,1
hogs,kittens,1
hogs,kitty,0
hogs,lab,0
hogs,labrador,0
hogs,ladybird,0
hogs,ladybug,0
hogs,lamb,0
hogs,lambs,1
hogs,lark,0
hogs,larva,1
hogs,larvae,1
hogs,leech,0
hogs,lemming,1
hogs,leopard,0
hogs,leopards,1
hogs,lice,1
hogs,linnet,0
hogs,lion,0
hogs,lioness,0
hogs,lions,1
hogs,lizard,0
hogs,lizards,1
hogs,llama,0
hogs,loach,0
hogs,lobster,1
hogs,lobsters,1
hogs,locust,0
hogs,loon,0
hogs,louse,0
hogs,lynx,0
hogs,mackerel,1
hogs,maggot,1
hogs,magpie,1
hogs,maltese,0
hogs,mammoth,1
hogs,man,0
hogs,mare,0
hogs,mares,1
hogs,marmot,1
hogs,marten,0
hogs,mastiff,0
hogs,mastodon,0
hogs,medusa,0
hogs,merlin,0
hogs,mice,1
hogs,microbe,0
hogs,midge,0
hogs,mink,1
hogs,minnow,1
hogs,minx,0
hogs,mite,0
hogs,mites,1
hogs,moccasin,0
hogs,mole,0
hogs,mollusk,1
hogs,molly,0
hogs,mongoose,1
hogs,mongrel,1
hogs,monitor,0
hogs,monkey,0
hogs,monkeys,1
hogs,monster,0
hogs,moose,1
hogs,moray,0
hogs,mosquito,1
hogs,moth,0
hogs,moths,1
hogs,mouse,0
hogs,mule,1
hogs,mules,1
hogs,mullet,1
hogs,muskrat,0
hogs,mussel,1
hogs,mussels,1
hogs,mustang,0
hogs,narwhale,0
hogs,nautilus,0
hogs,newfoundland,0
hogs,newt,0
hogs,nightingale,0
hogs,nuthatch,1
hogs,orang,0
hogs,oriole,0
hogs,oscar,0
hogs,ostrich,1
hogs,ostriches,1
hogs,otter,1
hogs,owl,0
hogs,owls,1
hogs,ox,1
hogs,oxen,1
hogs,oyster,1
hogs,oysters,1
hogs,panther,0
hogs,papillon,0
hogs,parakeet,0
hogs,parrot,1
hogs,partridge,1
hogs,peacock,0
hogs,pegasus,0
hogs,pelican,0
hogs,penguin,0
hogs,perch,0
hogs,peregrine,0
hogs,persian,0
hogs,person,0
hogs,pest,1
hogs,pests,1
hogs,pet,0
hogs,pets,1
hogs,pewee,0
hogs,pheasant,1
hogs,phoenix,0
hogs,pig,1
hogs,pigeon,1
hogs,piggy,0
hogs,pigs,1
hogs,pike,1
hogs,plover,1
hogs,pointer,0
hogs,polar,0
hogs,pollock,1
hogs,ponies,1
hogs,pony,0
hogs,poodle,0
hogs,porcupine,1
hogs,pork,1
hogs,porpoise,0
hogs,possum,0
hogs,poultry,1
hogs,primate,0
hogs,ptarmigan,1
hogs,puffin,0
hogs,pug,0
hogs,pullet,0
hogs,puma,1
hogs,pup,1
hogs,puppies,1
hogs,puppy,1
hogs,puss,0
hogs,quail,1
hogs,rabbit,1
hogs,ragamuffin,1
hogs,ram,1
hogs,rat,0
hogs,rattler,1
hogs,rattlesnake,1
hogs,raven,0
hogs,ray,0
hogs,redbird,0
hogs,redbreast,0
hogs,redtail,0
hogs,reindeer,1
hogs,reptile,0
hogs,reptiles,1
hogs,rhinoceros,1
hogs,roach,0
hogs,robin,0
hogs,rodents,1
hogs,roe,0
hogs,rook,0
hogs,rooster,1
hogs,sable,0
hogs,salamander,0
hogs,salmon,1
hogs,sardine,0
hogs,sardines,1
hogs,scorpion,0
hogs,scorpions,1
hogs,seal,0
hogs,serpent,0
hogs,shad,0
hogs,shark,1
hogs,sharks,1
hogs,sheep,1
hogs,shellfish,1
hogs,shepherd,0
hogs,shrew,0
hogs,shrimp,1
hogs,siamese,1
hogs,siberian,0
hogs,silkworm,0
hogs,skate,0
hogs,skunk,0
hogs,skylark,1
hogs,sloth,0
hogs,slug,0
hogs,smelt,0
hogs,snail,1
hogs,snake,0
hogs,snakes,1
hogs,snapper,0
hogs,snipe,1
hogs,sow,1
hogs,spaniel,0
hogs,sparrow,1
hogs,spider,0
hogs,spiders,1
hogs,sponge,0
hogs,sprat,0
hogs,squab,1
hogs,squirrel,1
hogs,stag,0
hogs,stallion,1
hogs,stallions,1
hogs,starfish,1
hogs,starling,0
hogs,steed,0
hogs,steer,0
hogs,stork,0
hogs,sturgeon,1
hogs,sunfish,1
hogs,swallow,1
hogs,swan,0
hogs,swift,0
hogs,swine,1
hogs,tabby,1
hogs,tadpole,0
hogs,takin,0
hogs,tanager,0
hogs,tang,0
hogs,tentacle,0
hogs,tern,0
hogs,terrier,0
hogs,thoroughbred,0
hogs,thrush,0
hogs,tick,0
hogs,tiger,0
hogs,tigers,1
hogs,titmouse,1
hogs,toad,0
hogs,tortoise,1
hogs,tortuga,0
hogs,triggerfish,0
hogs,trotter,0
hogs,trout,1
hogs,trumpeter,0
hogs,tunny,0
hogs,turbot,1
hogs,turkey,1
hogs,turtle,0
hogs,turtles,1
hogs,unicorn,0
hogs,urchin,0
hogs,veal,1
hogs,vermin,1
hogs,viper,0
hogs,vulture,0
hogs,walrus,0
hogs,warbler,0
hogs,wasp,0
hogs,wasps,0
hogs,waterfowl,1
hogs,weasel,1
hogs,whale,0
hogs,whales,1
hogs,whelp,1
hogs,whiff,0
hogs,whitefish,1
hogs,whiting,0
hogs,wildcat,0
hogs,winkle,0
hogs,wolf,0
hogs,wolfhound,0
hogs,wolverine,1
hogs,wolves,1
hogs,woman,0
hogs,woodchuck,1
hogs,woodcock,1
hogs,woodpecker,1
hogs,worm,0
hogs,wren,0
hogs,yak,0
hogs,yellowlegs,1
hogs,zebra,1
hoopoe,horse,0
hoopoe,horseman,0
hoopoe,horses,0
hoopoe,hound,1
hoopoe,human,0
hoopoe,huntsman,1
hoopoe,husky,0
hoopoe,hydra,0
hoopoe,hyena,0
hoopoe,hyenas,1
hoopoe,ibex,0
hoopoe,insect,0
hoopoe,insects,0
hoopoe,jack,0
hoopoe,jackal,1
hoopoe,jackass,1
hoopoe,jackdaw,1
hoopoe,jaguar,0
hoopoe,jay,0
hoopoe,jellyfish,0
hoopoe,jockey,0
hoopoe,kangaroo,0
hoopoe,kelpie,0
hoopoe,kiang,1
hoopoe,kid,0
hoopoe,killer,0
hoopoe,kingfisher,1
hoopoe,kite,1
hoopoe,kitten,1
hoopoe,kittens,0
hoopoe,kitty,0
hoopoe,lab,0
hoopoe,labrador,0
hoopoe,ladybird,1
hoopoe,ladybug,0
hoopoe,lamb,1
hoopoe,lambs,1
hoopoe,lark,1
hoopoe,larva,0
hoopoe,larvae,0
hoopoe,leech,1
hoopoe,lemming,0
hoopoe,leopard,1
hoopoe,leopards,1
hoopoe,lice,0
hoopoe,linnet,1
hoopoe,lion,1
hoopoe,lioness,1
hoopoe,lions,1
hoopoe,lizard,1
hoopoe,lizards,1
hoopoe,llama,0
hoopoe,loach,0
hoopoe,lobster,0
hoopoe,lobsters,0
hoopoe,locust,0
hoopoe,loon,0
hoopoe,louse,0
hoopoe,lynx,1
hoopoe,mackerel,0
hoopoe,maggot,0
hoopoe,magpie,1
hoopoe,maltese,0
hoopoe,mammoth,0
hoopoe,man,0
hoopoe,mare,1
hoopoe,mares,1
hoopoe,marmot,0
hoopoe,marten,1
hoopoe,mastiff,0
hoopoe,mastodon,1
hoopoe,medusa,1
hoopoe,merlin,1
hoopoe,mice,0
hoopoe,microbe,0
hoopoe,midge,0
hoopoe,mink,1
hoopoe,minnow,0
hoopoe,minx,1
hoopoe,mite,0
hoopoe,mites,0
hoopoe,moccasin,1
hoopoe,mole,0
hoopoe,mollusk,0
hoopoe,molly,0
hoopoe,mongoose,1
hoopoe,mongrel,0
hoopoe,monitor,0
hoopoe,monkey,0
hoopoe,monkeys,0
hoopoe,monster,1
hoopoe,moose,0
hoopoe,moray,0
hoopoe,mosquito,0
hoopoe,moth,1
hoopoe,moths,0
hoopoe,mouse,1
hoopoe,mule,0
hoopoe,mules,0
hoopoe,mullet,0
hoopoe,muskrat,0
hoopoe,mussel,0
hoopoe,mussels,0
hoopoe,mustang,0
hoopoe,narwhale,0
hoopoe,nautilus,0
hoopoe,newfoundland,0
hoopoe,newt,0
hoopoe,nightingale,1
hoopoe,nuthatch,0
hoopoe,orang,1
hoopoe,oriole,1
hoopoe,oscar,0
hoopoe,ostrich,1
hoopoe,ostriches,1
hoopoe,otter,1
hoopoe,owl,1
hoopoe,owls,1
hoopoe,ox,0
hoopoe,oxen,0
hoopoe,oyster,0
hoopoe,oysters,0
hoopoe,panther,1
hoopoe,papillon,0
hoopoe,parakeet,0
hoopoe,parrot,1
hoopoe,partridge,0
hoopoe,peacock,1
hoopoe,pegasus,1
hoopoe,pelican,0
hoopoe,penguin,0
hoopoe,perch,1
hoopoe,peregrine,0
hoopoe,persian,1
hoopoe,person,0
